Date Time Latitude Longitude Elevation TimeDelta DistanceDelta Speed Slope ElevationDelta Bearing
2016-07-13 17:29:40 40.4167300835 -4.22634408809 755.6 1.0 10.7164944086 45.7404777752 -8.60550793512 -0.8 60.8538773463
2016-07-13 17:29:41 40.4167648684 -4.22622347251 754.4 1.0 10.9191133178 45.0548983352 -8.64073953249 -1.2 69.2535508982
2016-07-13 17:29:42 40.4167858232 -4.22609430738 753.4 1.0 11.1803688199 44.3284058774 -8.4558887034 -1.0 77.970966247
2016-07-13 17:29:43 40.4167962167 -4.22596028075 752.6 1.0 11.4051429293 43.5676300996 -8.32719730035 -0.8 84.1840522273
2016-07-13 17:29:44 40.4167953786 -4.22582315281 752.0 1.0 11.6093600539 42.8536345998 -8.21847630548 -0.6 90.4599436778
2016-07-13 17:29:45 40.4167826381 -4.22568518668 751.6 1.0 11.7655484915 42.215972681 -8.10743352906 -0.4 96.9156641471
2016-07-13 17:29:46 40.4167617671 -4.22554831021 750.6 1.0 11.8178122402 41.5825926496 -7.9630345652 -1.0 101.325111212
2016-07-13 17:29:47 40.416738214 -4.2254086677 749.6 1.0 12.1085005402 40.9620185267 -7.78498460764 -1.0 102.491382772
2016-07-13 17:29:48 40.4167169239 -4.22526349314 748.8 1.0 12.5161329939 40.3393135395 -7.58185073011 -0.8 100.902750358
2016-07-13 17:29:49 40.4166999087 -4.2251144629 748.2 1.0 12.7577040762 39.7111440015 -7.42848814495 -0.6 98.5285709356
2016-07-13 17:29:50 40.4166882578 -4.22496409155 748.0 1.0 12.7959171387 39.0480273717 -7.24938700838 -0.2 95.8107840774
2016-07-13 17:29:51 40.4166855756 -4.22481522895 747.6 1.0 12.6059689793 38.3662081483 -7.20628525026 -0.4 91.3556546071
2016-07-13 17:29:52 40.4166991543 -4.22467055731 747.4 1.0 12.3403584699 37.6773785867 -7.11265926716 -0.2 82.972028953
2016-07-13 17:29:53 40.4167289101 -4.22453166917 746.2 1.0 12.214677559 37.0197739391 -6.80286363303 -1.2 74.2834270194
2016-07-13 17:29:54 40.4167750105 -4.22439990565 745.0 1.0 12.2763192122 36.46143995 -6.50338713611 -1.2 65.3191251897
2016-07-13 17:29:55 40.4168385454 -4.22428012826 744.4 1.0 12.3585093649 36.0254747914 -6.23270372323 -0.6 55.1345478688
2016-07-13 17:29:56 40.4169063549 -4.22418164089 743.6 1.0 11.2414752012 35.662794158 -5.91979540505 -0.8 47.8759285769
2016-07-13 17:29:57 40.4169593286 -4.22409815714 742.6 1.0 9.20039053786 35.3299583251 -5.72278736866 -1.0 50.1907360893
2016-07-13 17:29:58 40.4169956222 -4.22401433811 741.4 1.0 8.16326884134 35.0628256825 -5.5626551763 -1.2 60.3718092924
2016-07-13 17:29:59 40.4170082789 -4.2239266634 740.6 1.0 7.55459547912 34.8890980939 -5.44143747688 -0.8 79.2635249659
2016-07-13 17:30:00 40.4170134757 -4.22383731231 740.0 1.0 7.58630605513 34.7712362528 -5.37945849412 -0.6 85.6314700922
2016-07-13 17:30:01 40.4170264676 -4.2237496376 739.6 1.0 7.5616273809 34.6814610913 -5.30467668713 -0.4 78.985981386
2016-07-13 17:30:02 40.417052703 -4.22366607003 739.0 1.0 7.65250703361 34.624972751 -5.03246534042 -0.6 67.5911062442
2016-07-13 17:30:03 40.4170938581 -4.22358836979 738.4 1.0 8.01318301516 34.5932569018 -4.75649044014 -0.6 55.1737521079
2016-07-13 17:30:04 40.4171444848 -4.22351393849 738.2 1.0 8.44957786406 34.5567950546 -4.55450217652 -0.2 48.2225879209
2016-07-13 17:30:05 40.4171989672 -4.22343699262 738.0 1.0 8.89574159533 34.4951293526 -4.20677391218 -0.2 47.0767037349
2016-07-13 17:30:06 40.4172531143 -4.22335518524 737.6 1.0 9.17687828402 35.2418999952 -3.822772099 -0.4 48.9974225953
2016-07-13 17:30:07 40.4173063394 -4.2232669238 737.4 1.0 9.53192532097 33.9342294556 -3.51367480517 -0.2 51.6181839574
2016-07-13 17:30:08 40.4173587263 -4.22317497432 737.4 1.0 9.72246204431 33.8365701024 -3.38364711207 0.0 53.1913387999
2016-07-13 17:30:09 40.4174115323 -4.22308394685 737.4 1.0 9.68824898511 33.7245679716 -3.18555162674 0.0 52.6940845313
2016-07-13 17:30:10 40.4174623266 -4.22299317084 737.2 1.0 9.5371701102 33.621099231 -3.00587787682 -0.2 53.6854947533
2016-07-13 17:30:11 40.4175152164 -4.22290993854 737.4 1.0 9.1780280918 33.549356334 -2.76585874672 0.2 50.1501159409
2016-07-13 17:30:12 40.4175741412 -4.22283768654 737.6 1.0 8.96347384212 33.5018737804 -2.41191893284 0.2 43.0312089917
2016-07-13 17:30:13 40.417628875 -4.22276015393 737.4 1.0 8.95113530668 33.5167627602 -2.04947736846 -0.2 47.1619890556
2016-07-13 17:30:14 40.4176699463 -4.22266426496 737.4 1.0 9.31414970699 33.6109918356 -1.61911831697 0.0 60.6382879468
2016-07-13 17:30:15 40.4177002888 -4.22255597077 737.4 1.0 9.76898068932 33.7712766706 -1.31980700664 0.0 69.7954686313
2016-07-13 17:30:16 40.4177291226 -4.22244306654 737.2 1.0 10.0815292788 33.9844041803 -0.995303410339 -0.2 71.4565079614
2016-07-13 17:30:17 40.4177587107 -4.22233183868 737.2 1.0 9.97443175707 34.2318978942 -0.550661655881 0.0 70.7404001801
2016-07-13 17:30:18 40.4177882988 -4.22221977264 737.0 1.0 10.0414423957 34.5130745988 -0.223676893779 -0.2 70.8739426896
2016-07-13 17:30:19 40.4178196471 -4.2221037671 736.8 1.0 10.4209373182 34.8253453589 0.0349002150269 -0.2 70.45799917
2016-07-13 17:30:20 40.4178539291 -4.2219826486 736.6 1.0 10.9391710467 35.1548450672 0.208047904807 -0.2 69.6061442048
2016-07-13 17:30:21 40.4178884625 -4.22185708769 736.4 1.0 11.3019028338 35.506021855 0.277570422959 -0.2 70.1376584583
2016-07-13 17:30:22 40.417921152 -4.22172951512 736.2 1.0 11.3951590043 35.8727016171 0.439257419442 -0.2 71.3983359036
2016-07-13 17:30:23 40.4179543443 -4.22160294838 736.0 1.0 11.3325739603 36.2134497752 0.580399197442 -0.2 70.9930383082
2016-07-13 17:30:24 40.4179877043 -4.22147730365 735.8 1.0 11.2649234872 36.4880236701 0.694007425835 -0.2 70.7740929662
2016-07-13 17:30:25 40.4180182144 -4.22135408968 735.8 1.0 10.9687094552 36.7017683157 0.705311274011 0.0 71.9831868076
2016-07-13 17:30:26 40.4180459585 -4.22123565339 735.6 1.0 10.4902815053 36.8521956846 0.55168725452 -0.2 72.897462549
2016-07-13 17:30:27 40.4180707689 -4.22112107277 735.6 1.0 10.084680441 36.9471361272 0.396831748004 0.0 74.1235727982
2016-07-13 17:30:28 40.4180939868 -4.22101160511 735.6 1.0 9.62003953794 36.99658492 0.0399148205652 0.0 74.432795666
2016-07-13 17:30:29 40.4181161989 -4.22090657987 735.6 1.0 9.22774142692 36.9821037619 -0.107255849133 0.0 74.4750934663
2016-07-13 17:30:30 40.4181393329 -4.22080423683 735.6 1.0 9.03780654314 37.5792187472 -0.331370679894 0.0 73.4635085935
2016-07-13 17:30:31 40.4181591142 -4.22070315108 736.0 1.0 8.83571437271 36.3506028467 -0.708354661831 0.4 75.585060906
2016-07-13 17:30:32 40.4181674961 -4.22060181387 736.4 1.0 8.62931802279 36.881821018 -1.08080125753 0.4 83.7995375589
2016-07-13 17:30:33 40.4181717709 -4.22050223686 736.4 1.0 8.44321564577 35.784621716 -1.31495260458 0.0 86.7726463309
2016-07-13 17:30:34 40.4181829188 -4.22039855272 736.4 1.0 8.86461660778 36.5949532121 -1.368936885 0.0 81.9616043466
2016-07-13 17:30:35 40.4182054661 -4.22029143199 736.4 1.0 9.40863855112 35.63414952 -1.49237546469 0.0 74.5454719751
2016-07-13 17:30:36 40.4182345513 -4.22018447891 736.2 1.0 9.61452107556 36.5803463121 -1.65689601961 -0.2 70.3435230672
2016-07-13 17:30:37 40.4182671569 -4.22007735819 736.2 1.0 9.76633838879 35.6521384851 -1.82591735244 0.0 68.2083451389
2016-07-13 17:30:38 40.4183002654 -4.21997057274 736.0 1.0 9.76093905607 36.6655630844 -1.9079549163 -0.2 67.8416864462
2016-07-13 17:30:39 40.4183343798 -4.21986202709 735.8 1.0 9.94123776875 35.7486455739 -1.90668800588 -0.2 67.5685991371
2016-07-13 17:30:40 40.4183698352 -4.21975012869 735.6 1.0 10.2605343527 36.7371628917 -1.99952942235 -0.2 67.4036481661
2016-07-13 17:30:41 40.4184500501 -4.21952197328 735.4 1.0 21.2747738254 35.7757736069 -2.07614066163 -0.2 65.2125870994
2016-07-13 17:30:42 40.4184500501 -4.21952197328 735.0 1.0 0.0 36.7589692942 -2.06300914367 -0.4 65.2125870994
2016-07-13 17:30:43 40.4184918758 -4.21940596774 734.4 1.0 10.8661581283 35.7299668772 -2.07173779267 -0.6 64.6587376512
2016-07-13 17:30:44 40.4185337014 -4.21928979456 733.8 1.0 10.8789802724 36.762013206 -2.13708778393 -0.6 64.6907140006
2016-07-13 17:30:45 40.4185761977 -4.21917563304 733.2 1.0 10.7578118243 35.6450959067 -2.16692499458 -0.6 63.9439341684
2016-07-13 17:30:46 40.4186178558 -4.21906239353 732.6 1.0 10.6468615331 36.78747344 -2.21285234663 -0.6 64.2100074831
2016-07-13 17:30:47 40.4186589271 -4.21895057894 732.2 1.0 10.5098603194 35.6285850495 -2.23847246605 -0.4 64.2441284853
2016-07-13 17:30:48 40.4187037703 -4.21884144656 732.0 1.0 10.4984136159 36.8869295279 -2.39169699485 -0.2 61.643170588
2016-07-13 17:30:49 40.4187541455 -4.21873776242 731.6 1.0 10.412494836 35.7093372534 -2.28629134281 -0.4 57.4553187971
2016-07-13 17:30:50 40.4188085441 -4.21863818541 731.2 1.0 10.3754112217 37.0021456124 -2.28799658068 -0.4 54.3382913329
2016-07-13 17:30:51 40.4188640323 -4.21854070388 731.0 1.0 10.3038935636 35.7224252347 -2.23037689215 -0.2 53.2157248901
2016-07-13 17:30:52 40.4189172573 -4.21844322234 731.0 1.0 10.1552013393 36.9868088867 -2.18669963848 0.0 54.3528848069
2016-07-13 17:30:53 40.4189661238 -4.21834263951 730.8 1.0 10.1009056804 35.6498113695 -2.10780119293 -0.2 57.4562824388
2016-07-13 17:30:54 40.4190127272 -4.21824054793 730.6 1.0 10.0771113604 36.9195198771 -2.06039442688 -0.2 59.0532590283
2016-07-13 17:30:55 40.4190559778 -4.21813719906 730.4 1.0 9.98370190161 35.5401532302 -1.89691192571 -0.2 61.2028186309
2016-07-13 17:30:56 40.4190973844 -4.21803234145 730.2 1.0 9.99976169645 36.676264367 -1.8457328665 -0.2 62.5850191135
2016-07-13 17:30:57 40.419139713 -4.21792874113 730.0 1.0 9.95346391503 35.2087567272 -1.63187269379 -0.2 61.7789989976
2016-07-13 17:30:58 40.4191826284 -4.21782715246 729.8 1.0 9.83522469328 36.2613013085 -1.46749966198 -0.2 60.9749397897
2016-07-13 17:30:59 40.4192242865 -4.21772782691 729.8 1.0 9.59991048487 34.7613478257 -1.2313956365 0.0 61.1497419705
2016-07-13 17:31:00 40.4192635976 -4.21762858517 729.8 1.0 9.47044554349 35.7426390614 -1.0256506724 0.0 62.5120214962
2016-07-13 17:31:01 40.4192979634 -4.21752842143 729.8 1.0 9.3006358876 34.266398196 -0.823964168012 0.0 65.7408022435
2016-07-13 17:31:02 40.4193234444 -4.21742632985 730.0 1.0 9.09514300814 35.2437768609 -0.61016255064 0.2 71.848862445
2016-07-13 17:31:03 40.4193381965 -4.21732189134 730.0 1.0 8.99211508033 33.9049321504 -0.399922088319 0.0 79.4890701596
2016-07-13 17:31:04 40.41934398 -4.21721636318 730.2 1.0 8.95658963381 35.0083492611 -0.220515262529 0.2 85.8824949581
2016-07-13 17:31:05 40.419336101 -4.21700321138 730.2 1.0 18.0655928266 33.8652308008 -0.0293982355156 0.0 92.7796202231
2016-07-13 17:31:06 40.419336101 -4.21700321138 730.2 1.0 0.0 35.1045508731 0.12920283038 0.0 92.7796202231
2016-07-13 17:31:07 40.4193085246 -4.21678821556 730.0 1.0 18.4569455113 35.0800244596 0.153268807768 -0.2 99.5631621181
2016-07-13 17:31:08 40.4193085246 -4.21678821556 730.0 1.0 0.0 35.1948013703 0.0642167362295 0.0 99.5631621181
2016-07-13 17:31:09 40.4192760028 -4.21656483784 730.2 1.0 19.2526967305 34.5999338019 0.0965322555828 0.2 100.826170951
2016-07-13 17:31:10 40.4192760028 -4.21656483784 730.0 1.0 0.0 36.141538384 0.0711074506451 -0.2 100.826170951
2016-07-13 17:31:11 40.4192440677 -4.2163334135 729.8 1.0 19.9104399596 35.7095354382 0.0347405249439 -0.2 100.27355862
2016-07-13 17:31:12 40.4192440677 -4.2163334135 729.8 1.0 0.0 37.2824463857 0.000299461964872 0.0 100.27355862
2016-07-13 17:31:13 40.4191963747 -4.21610333025 729.6 1.0 20.1867528473 37.0346601346 -0.0908885640027 -0.2 105.230735678
2016-07-13 17:31:14 40.4191963747 -4.21610333025 729.4 1.0 0.0 38.8987855331 -0.222896241572 -0.2 105.230735678
2016-07-13 17:31:15 40.4191444907 -4.21587500721 729.4 1.0 20.1713390267 38.7424135661 -0.295060592506 0.0 106.619247712
2016-07-13 17:31:16 40.4191444907 -4.21587500721 729.2 1.0 0.0 40.6557847991 -0.417164698612 -0.2 106.619247712
2016-07-13 17:31:17 40.4190905951 -4.21564115211 729.2 1.0 20.6842402215 39.2396867889 -0.571472876279 0.0 106.841937878
2016-07-13 17:31:18 40.4190905951 -4.21564115211 729.2 1.0 0.0 41.8247430663 -0.817442164347 0.0 106.841937878
2016-07-13 17:31:19 40.4190387949 -4.21538768336 729.0 1.0 22.2170839499 41.5414581055 -0.910240686239 -0.2 105.025845852
2016-07-13 17:31:20 40.4190387949 -4.21538768336 728.6 1.0 0.0 43.133950569 -0.993764903956 -0.4 105.025845852
2016-07-13 17:31:21 40.4189856537 -4.21511116438 727.6 1.0 24.1430790092 42.8237927612 -1.05907756186 -1.0 104.167020769
2016-07-13 17:31:22 40.4189856537 -4.21511116438 725.6 1.0 0.0 44.3183634289 -1.14383667865 -2.0 104.167020769
2016-07-13 17:31:23 40.4189306684 -4.21481905505 724.4 1.0 25.4732502416 43.9784729337 -1.19063836914 -1.2 103.887614932
2016-07-13 17:31:24 40.4189306684 -4.21481905505 723.4 1.0 0.0 45.3376400147 -1.25909972055 -1.0 103.887614932
2016-07-13 17:31:25 40.4188705701 -4.2145171389 722.8 1.0 26.4180168718 44.9422651218 -1.30119144952 -0.6 104.652458503
2016-07-13 17:31:26 40.4188705701 -4.2145171389 722.2 1.0 0.0 46.0686713594 -1.31729031887 -0.6 104.652458503
2016-07-13 17:31:27 40.4188158363 -4.21420332044 721.4 1.0 27.2546774879 45.6365405311 -1.36334784295 -0.8 102.903163583
2016-07-13 17:31:28 40.4188158363 -4.21420332044 720.4 1.0 0.0 46.6700971902 -1.54071765425 -1.0 102.903163583
2016-07-13 17:31:29 40.4187669698 -4.21388573013 719.4 1.0 27.4293740055 46.1772330935 -1.54307388046 -1.0 101.425659078
2016-07-13 17:31:30 40.4187669698 -4.21388573013 718.2 1.0 0.0 47.0605808074 -1.56259843352 -1.2 101.425659078
2016-07-13 17:31:31 40.4187230486 -4.2135737557 716.8 1.0 26.8581491993 46.4770126404 -1.52530197546 -1.4 100.476690688
2016-07-13 17:31:32 40.4187230486 -4.2135737557 715.8 1.0 0.0 47.2679747025 -1.49976108701 -1.0 100.476690688
2016-07-13 17:31:33 40.4186750203 -4.21326513402 715.2 1.0 26.6668129541 46.5357922019 -1.41318134402 -0.6 101.552519428
2016-07-13 17:31:34 40.4186750203 -4.21326513402 715.0 1.0 0.0 47.4170952387 -1.39833813938 -0.2 101.552519428
2016-07-13 17:31:35 40.4186209571 -4.21296606772 714.6 1.0 26.021600741 46.4551667294 -1.28810581417 -0.4 103.357150991
2016-07-13 17:31:36 40.4186209571 -4.21296606772 714.0 1.0 0.0 47.1138479275 -1.20220161647 -0.6 103.357150991
2016-07-13 17:31:37 40.4185613617 -4.21268091537 713.6 1.0 25.0328420035 45.9730843511 -1.08167662858 -0.4 105.35023426
2016-07-13 17:31:38 40.4185613617 -4.21268091537 713.2 1.0 0.0 46.4297992043 -1.03183843809 -0.4 105.35023426
2016-07-13 17:31:39 40.4185031913 -4.21240028925 713.0 1.0 24.6214703118 45.1990326531 -0.937298613463 -0.2 105.230708014
2016-07-13 17:31:40 40.4185031913 -4.21240028925 712.8 1.0 0.0 45.4851081722 -0.916980657333 -0.2 105.230708014
2016-07-13 17:31:41 40.4184566718 -4.21212460846 712.6 1.0 23.9044004235 43.1817856946 -0.854298515261 -0.2 102.497161345
2016-07-13 17:31:42 40.4184353817 -4.21199033037 712.6 1.0 11.6113355111 43.9132816806 -0.86150809134 0.0 101.764024089
2016-07-13 17:31:43 40.4184097331 -4.21186082996 712.4 1.0 11.3278863059 41.6044585516 -0.75038831145 -0.2 104.582103237
2016-07-13 17:31:44 40.4184097331 -4.21186082996 712.4 1.0 0.0 42.4790905265 -0.729976957724 0.0 104.582103237
2016-07-13 17:31:45 40.4183459468 -4.2116227001 712.2 1.0 21.3704816762 40.0801860517 -0.671064272109 -0.2 109.383629772
2016-07-13 17:31:46 40.4183459468 -4.2116227001 712.2 1.0 0.0 41.0908601137 -0.631133530978 0.0 109.383629772
2016-07-13 17:31:47 40.4182917997 -4.21139747836 712.0 1.0 19.994470054 38.5702750921 -0.538832523209 -0.2 107.5252552
2016-07-13 17:31:48 40.4182917997 -4.21139747836 711.8 1.0 0.0 39.5756124264 -0.485143959084 -0.2 107.5252552
2016-07-13 17:31:49 40.4182873573 -4.21114325523 711.2 1.0 21.5272284614 37.7178515141 -0.464285592027 -0.6 91.3147672922
2016-07-13 17:31:50 40.4182873573 -4.21114325523 711.0 1.0 0.0 37.8144345061 -0.461226576355 -0.2 91.3147672922
2016-07-13 17:31:51 40.4183003493 -4.21088718809 710.8 1.0 21.7257498133 35.2961330163 -0.413114251647 -0.2 86.1872600682
2016-07-13 17:31:52 40.4183003493 -4.21088718809 710.4 1.0 0.0 36.5514533825 -0.412034960925 -0.4 86.1872600682
2016-07-13 17:31:53 40.4182849266 -4.21064000577 710.2 1.0 20.995666929 34.041055974 -0.404343569182 -0.2 94.6850589411
2016-07-13 17:31:54 40.4182849266 -4.21064000577 710.0 1.0 0.0 35.4689692322 -0.553148066597 -0.2 94.6850589411
2016-07-13 17:31:55 40.4182321206 -4.21041646041 710.0 1.0 19.8145018551 33.7160886505 -0.684417225174 0.0 107.237618711
2016-07-13 17:31:56 40.4182321206 -4.21041646041 709.8 1.0 0.0 34.1484612032 -0.723230949682 -0.2 107.237618711
2016-07-13 17:31:57 40.4181478824 -4.21022057533 709.4 1.0 19.0454920917 31.5287805363 -0.560696763468 -0.4 119.459860764
2016-07-13 17:31:58 40.4181478824 -4.21022057533 709.6 1.0 0.0 33.2095233125 -0.578106428544 0.2 119.459860764
2016-07-13 17:31:59 40.4180578608 -4.21004271135 709.8 1.0 18.08099102 30.5690447589 -0.431332333392 0.2 123.615473785
2016-07-13 17:32:00 40.4180578608 -4.21004271135 709.8 1.0 0.0 32.262686976 -0.473664665671 0.0 123.615473785
2016-07-13 17:32:01 40.4179874528 -4.20987666585 709.8 1.0 16.0899974182 30.4051118801 -0.559556141442 0.0 119.115743137
2016-07-13 17:32:02 40.4179874528 -4.20987666585 710.0 1.0 0.0 31.1589352402 -0.585085725402 0.2 119.115743137
2016-07-13 17:32:03 40.4179131053 -4.20972059481 709.4 1.0 15.5856678602 28.6871616321 -0.49830359055 -0.6 122.034275334
2016-07-13 17:32:04 40.4179131053 -4.20972059481 709.2 1.0 0.0 30.5988678371 -0.520523117546 -0.2 122.034275334
2016-07-13 17:32:05 40.4178420268 -4.20957156457 709.0 1.0 14.8875867963 28.2313913762 -0.469534407221 -0.2 122.065114753
2016-07-13 17:32:06 40.4178420268 -4.20957156457 708.8 1.0 0.0 30.206047165 -0.558698049909 -0.2 122.065114753
2016-07-13 17:32:07 40.417773379 -4.20941649936 708.6 1.0 15.1853109014 28.6794888795 -0.480547066364 -0.2 120.177126048
2016-07-13 17:32:08 40.417773379 -4.20941649936 708.0 1.0 0.0 29.788148219 -0.64324009025 -0.6 120.177126048
2016-07-13 17:32:09 40.4176906496 -4.20923042111 707.2 1.0 18.242097037 27.7585328866 -0.615739022927 -0.8 120.283374373
2016-07-13 17:32:10 40.4176906496 -4.20923042111 707.0 1.0 0.0 29.8775054826 -0.663547438668 -0.2 120.283374373
2016-07-13 17:32:11 40.4176259413 -4.20903520659 706.8 1.0 18.024679437 27.9995059242 -0.686568822009 -0.2 113.527356381
2016-07-13 17:32:12 40.4176259413 -4.20903520659 706.6 1.0 0.0 30.1265768077 -0.707338470089 -0.2 113.527356381
2016-07-13 17:32:13 40.4175805952 -4.20884024352 706.6 1.0 17.2580216776 29.0143926112 -0.774050956116 0.0 106.987781637
2016-07-13 17:32:14 40.4175805952 -4.20884024352 706.6 1.0 0.0 30.3371814719 -0.826390339649 0.0 106.987781637
2016-07-13 17:32:15 40.4175678547 -4.20865139924 706.6 1.0 16.0496527916 28.8041289431 -0.946198779268 0.0 95.0639395584
2016-07-13 17:32:16 40.4175678547 -4.20865139924 706.4 1.0 0.0 30.9762183141 -1.08672017641 -0.2 95.0639395584
2016-07-13 17:32:17 40.4175438825 -4.20849407092 706.0 1.0 13.5830815884 29.5640064257 -1.20295300223 -0.4 101.317325012
2016-07-13 17:32:18 40.4175438825 -4.20849407092 705.8 1.0 0.0 30.387136881 -1.37023977533 -0.2 101.317325012
2016-07-13 17:32:19 40.4174956866 -4.20832877979 705.4 1.0 14.9842127289 30.4500277977 -1.43613451275 -0.4 110.956057462
2016-07-13 17:32:20 40.4174956866 -4.20832877979 704.8 1.0 0.0 31.8081738939 -1.60426859155 -0.6 110.956057462
2016-07-13 17:32:21 40.4174612369 -4.208135074 704.6 1.0 16.8400548828 30.6255592574 -1.65130426373 -0.2 103.148158486
2016-07-13 17:32:22 40.4174612369 -4.208135074 704.2 1.0 0.0 32.7371219693 -1.68831750946 -0.4 103.148158486
2016-07-13 17:32:23 40.4174094368 -4.20794270933 704.2 1.0 17.2736801702 31.6875524819 -1.741522782 0.0 109.478271345
2016-07-13 17:32:24 40.4173703771 -4.20784732327 704.0 1.0 9.16904570135 33.7827538915 -1.81470978933 -0.2 118.273716981
2016-07-13 17:32:25 40.4173327424 -4.20774900354 703.8 1.0 9.31627390073 32.5550420502 -1.79694298113 -0.2 116.691803003
2016-07-13 17:32:26 40.4173327424 -4.20774900354 703.6 1.0 0.0 34.5422748431 -1.86804033418 -0.2 116.691803003
2016-07-13 17:32:27 40.4172651842 -4.20754037797 703.4 1.0 19.1929105845 33.1849218827 -1.85605751074 -0.2 113.041627644
2016-07-13 17:32:28 40.4172651842 -4.20754037797 702.8 1.0 0.0 35.0258861548 -1.85999880438 -0.6 113.041627644
2016-07-13 17:32:29 40.4172022361 -4.20731691644 701.6 1.0 20.1710793778 33.5765664351 -1.82978081921 -1.2 110.304294853
2016-07-13 17:32:30 40.4171709716 -4.20719948597 700.8 1.0 10.5317012587 35.2172653141 -1.81567090835 -0.8 109.274455954
2016-07-13 17:32:31 40.4171396233 -4.20708339661 700.4 1.0 10.4277139974 34.1933781036 -1.79777205106 -0.4 109.52870986
2016-07-13 17:32:32 40.4171396233 -4.20708339661 700.2 1.0 0.0 34.9924230571 -1.77699832347 -0.2 109.52870986
2016-07-13 17:32:33 40.4170977976 -4.20684937388 699.8 1.0 20.350383176 33.4079552827 -1.6869804633 -0.4 103.210848667
2016-07-13 17:32:34 40.4170977976 -4.20684937388 699.4 1.0 0.0 34.6925362384 -1.63842873542 -0.4 103.210848667
2016-07-13 17:32:35 40.4170988034 -4.20662306249 699.0 1.0 19.1593246527 33.0286300824 -1.62265637568 -0.4 89.6654592618
2016-07-13 17:32:36 40.4171131365 -4.20651443303 698.4 1.0 9.33339952666 34.1546625575 -1.54771936074 -0.6 80.1680069281
2016-07-13 17:32:37 40.4171299841 -4.20640806668 698.2 1.0 9.19753271483 33.0078450015 -1.45363305108 -0.2 78.247618914
2016-07-13 17:32:38 40.4171299841 -4.20640806668 698.0 1.0 0.0 33.3432511092 -1.38826172327 -0.2 78.247618914
2016-07-13 17:32:39 40.4171684571 -4.20620103367 698.0 1.0 18.0414589973 31.7226858077 -1.30365687989 0.0 76.2832956692
2016-07-13 17:32:40 40.4171684571 -4.20620103367 697.8 1.0 0.0 32.6275276148 -1.29296448569 -0.2 76.2832956692
2016-07-13 17:32:41 40.4172067624 -4.2060003709 697.6 1.0 17.5134640199 31.0433767429 -1.23259753934 -0.2 75.9241798889
2016-07-13 17:32:42 40.4172251187 -4.2059017159 697.6 1.0 8.59769091603 31.9168113582 -1.15569589488 0.0 76.2665349975
2016-07-13 17:32:43 40.4172438104 -4.20580373146 697.2 1.0 8.55153940819 30.3117583457 -1.09015587355 -0.4 75.9335905359
2016-07-13 17:32:44 40.4172438104 -4.20580373146 697.0 1.0 0.0 31.1661577264 -1.00728954384 -0.2 75.9335905359
2016-07-13 17:32:45 40.4172798526 -4.2056163121 697.0 1.0 16.3647783037 29.2465547209 -0.841110684587 0.0 75.8241098827
2016-07-13 17:32:46 40.4172798526 -4.2056163121 697.0 1.0 0.0 30.0269071927 -0.7211931236 0.0 75.8241098827
2016-07-13 17:32:47 40.417326875 -4.2054436449 697.4 1.0 15.5245611273 28.0418037196 -0.619340441986 0.4 70.3179561899
2016-07-13 17:32:48 40.4173529427 -4.20536259189 697.4 1.0 7.44884415732 28.7845013657 -0.458421168614 0.0 67.0993522784
2016-07-13 17:32:49 40.4173795972 -4.2052842211 697.6 1.0 7.26657477561 27.2664203559 -0.475001058407 0.2 65.9286831084
2016-07-13 17:32:50 40.4173795972 -4.2052842211 697.6 1.0 0.0 27.3690195709 -0.457643964392 0.0 65.9286831084
2016-07-13 17:32:51 40.4174316488 -4.20513443649 697.6 1.0 13.9388324715 25.4281528143 -0.350493361968 0.0 65.4659036019
2016-07-13 17:32:52 40.4174316488 -4.20513443649 697.4 1.0 0.0 26.2419987694 -0.257552336061 -0.2 65.4659036019
2016-07-13 17:32:53 40.4174775817 -4.20498691499 697.2 1.0 13.492802377 24.5465178809 -0.087975799349 -0.2 67.75698713
2016-07-13 17:32:54 40.4175000452 -4.2049134057 697.2 1.0 6.70566883188 25.4853998188 -0.0310881677366 0.0 68.1304108188
2016-07-13 17:32:55 40.4175236821 -4.20484006405 697.0 1.0 6.7422854198 24.2893958463 0.136221758127 -0.2 67.056371006
2016-07-13 17:32:56 40.4175236821 -4.20484006405 697.0 1.0 0.0 24.6310457595 0.105162374261 0.0 67.056371006
2016-07-13 17:32:57 40.4175618198 -4.20469178818 697.2 1.0 13.2495904334 22.8432714081 0.254295635496 0.2 71.3331687401
2016-07-13 17:32:58 40.4175618198 -4.20469178818 697.4 1.0 0.0 24.1786242305 0.315276944849 0.2 71.3331687401
2016-07-13 17:32:59 40.4175707884 -4.20453932136 697.4 1.0 12.945866956 22.401433264 0.377447619832 0.0 85.5818728633
2016-07-13 17:33:00 40.4175707884 -4.20453932136 697.4 1.0 0.0 22.8155713491 0.414544824887 0.0 85.5818728633
2016-07-13 17:33:01 40.4175491631 -4.20439230278 697.2 1.0 12.6763285649 21.6443281353 0.505687516967 -0.2 100.934885295
2016-07-13 17:33:02 40.4175491631 -4.20439230278 697.4 1.0 0.0 23.2061315884 0.456092973652 0.2 100.934885295
2016-07-13 17:33:03 40.4175209161 -4.20424737968 697.4 1.0 12.6644483028 21.29448266 0.462857487487 0.0 104.359807525
